href	incoming_href
Jean-Louis_Chrétien	Plotinus
Jean-Louis_Chrétien	Augustine_of_Hippo
Jean-Louis_Chrétien	Philo
Jean-Louis_Chrétien	Paul_Claudel
Jean-Louis_Chrétien	Martin_Heidegger
Jean-Louis_Chrétien	Plato
Jean-Louis_Michon	Frithjof_Schuon
Jean-Louis_Michon	Martin_Lings
Jean-Louis_Michon	René_Guénon
Jean-Louis_Michon	Seyyed_Hossein_Nasr
Jean-Louis_Michon	Titus_Burckhardt
Jean-Luc_Marion	tps://fr.wikipedia.org/wiki/Claude%20Bruaire
Jean-Luc_Marion	René_Descartes
Jean-Luc_Marion	Pseudo-Dionysius_the_Areopagite
Jean-Luc_Marion	Michel_Henry
Jean-Luc_Marion	Martin_Heidegger
Jean-Luc_Marion	Louis_Althusser
Jean-Luc_Marion	Jean_Daniélou
Jean-Luc_Marion	Karl_Barth
Jean-Luc_Marion	Immanuel_Kant
Jean-Luc_Marion	Henri_Bergson
Jean-Luc_Marion	Hans_Urs_von_Balthasar
Jean-Luc_Marion	Emmanuel_Levinas
Jean-Luc_Marion	Edmund_Husserl
Jean-Luc_Marion	Bernard_of_Clairvaux
Jean-Luc_Marion	Augustine_of_Hippo
Jean-Luc_Marion	Jacques_Derrida
Jean-Luc_Nancy	Sigmund_Freud
Jean-Luc_Nancy	Philippe_Lacoue-Labarthe
Jean-Luc_Nancy	Maurice_Blanchot
Jean-Luc_Nancy	Martin_Heidegger
Jean-Luc_Nancy	Jacques_Derrida
Jean-Luc_Nancy	Friedrich_Wilhelm_Joseph_Schelling
Jean-Luc_Nancy	Georges_Bataille
Jean-Luc_Nancy	Georg_Wilhelm_Friedrich_Hegel
Jean-Luc_Nancy	Friedrich_Nietzsche
Jean-Luc_Nancy	Charles_Baudelaire
Jean-Luc_Nancy	Simone_Weil
Jean-Luc_Nancy	Gérard_Granel
Jean-Marie_Guyau	Plato
Jean-Marie_Guyau	Epictetus
Jean-Marie_Guyau	Pierre_Corneille
Jean-Marie_Guyau	Victor_Hugo
Jean-Marie_Guyau	Immanuel_Kant
Jean-Marie_Guyau	Alfred_de_Musset
Jean-Marie_Guyau	Epicurus
Jean-Marie_Guyau	Herbert_Spencer
Jean-Marie_Guyau	Alfred_Fouillée
Jean-Paul_Sartre	Wilhelm_Stekel
Jean-Paul_Sartre	Wikipedia:Citation_needed
Jean-Paul_Sartre	Søren_Kierkegaard
Jean-Paul_Sartre	Simone_de_Beauvoir
Jean-Paul_Sartre	Sigmund_Freud
Jean-Paul_Sartre	René_Descartes
Jean-Paul_Sartre	Paul-Yves_Nizan
Jean-Paul_Sartre	Maurice_Merleau-Ponty
Jean-Paul_Sartre	Marcel_Proust
Jean-Paul_Sartre	Louis-Ferdinand_Céline
Jean-Paul_Sartre	Karl_Marx
Jean-Paul_Sartre	Martin_Heidegger
Jean-Paul_Sartre	Jean-Jacques_Rousseau
Jean-Paul_Sartre	Alexandre_Kojève
Jean-Paul_Sartre	Jean_Wahl
Jean-Paul_Sartre	Edmund_Husserl
Jean-Paul_Sartre	Emmanuel_Levinas
Jean-Paul_Sartre	Friedrich_Nietzsche
Jean-Paul_Sartre	Baruch_Spinoza
Jean-Paul_Sartre	Georg_Wilhelm_Friedrich_Hegel
Jean-Paul_Sartre	Gustave_Flaubert
Jean-Paul_Sartre	Henri_Bergson
Jean-Paul_Sartre	Henri_Lefebvre
Jean-Paul_Sartre	Gaston_Bachelard
Jean_Baudrillard	Karl_Marx
Jean_Baudrillard	Walter_Benjamin
Jean_Baudrillard	Thorstein_Veblen
Jean_Baudrillard	Søren_Kierkegaard
Jean_Baudrillard	Roland_Barthes
Jean_Baudrillard	Roger_Caillois
Jean_Baudrillard	Michel_Foucault
Jean_Baudrillard	Wikipedia:Citation_needed
Jean_Baudrillard	Marcel_Mauss
Jean_Baudrillard	Jorge_Luis_Borges
Jean_Baudrillard	Marshall_McLuhan
Jean_Baudrillard	Guy_Debord
Jean_Baudrillard	Alfred_Jarry
Jean_Baudrillard	Antonin_Artaud
Jean_Baudrillard	Charles_Baudelaire
Jean_Baudrillard	Claude_Lévi-Strauss
Jean_Baudrillard	Henri_Lefebvre
Jean_Baudrillard	Ferdinand_de_Saussure
Jean_Baudrillard	Friedrich_Nietzsche
Jean_Baudrillard	Georges_Bataille
Jean_Baudrillard	Elias_Canetti
Jean_Bethke_Elshtain	Michael_Walzer
Jean_Bethke_Elshtain	Reinhold_Niebuhr
Jean_Bethke_Elshtain	Augustine_of_Hippo
Jean_Bodin	Andrzej_Frycz_Modrzewski
Jean_Bodin	Petrus_Ramus
Jean_Buridan	William_of_Ockham
Jean_Buridan	Aristotle
Jean_Buridan	John_Philoponus
Jean_Buridan	Peter_of_Spain
Jean_Buridan	Porphyry_(philosopher)
Jean_Buridan	Thomas_Bradwardine
Jean_Cavaillès	Léon_Brunschvicg
Jean_Cavaillès	Bernard_Bolzano
Jean_Charles_Léonard_de_Sismondi	Adam_Ferguson
Jean_Charles_Léonard_de_Sismondi	Adam_Smith
Jean_Charles_Léonard_de_Sismondi	Jean-Louis_de_Lolme
Jean_Charles_Léonard_de_Sismondi	Montesquieu
Jean_Charles_Léonard_de_Sismondi	Niccolò_Machiavelli
Jean_Gebser	Rainer_Maria_Rilke
Jean_Gebser	Plato
Jean_Gebser	Pablo_Picasso
Jean_Gebser	Friedrich_Hölderlin
Jean_Gebser	Henri_Bergson
Jean_Gebser	Edmund_Husserl
Jean_Gebser	Aristotle
Jean_Gebser	Albert_Einstein
Jean_Gebser	Federico_García_Lorca
Jean_Hyppolite	Georg_Wilhelm_Friedrich_Hegel
Jean_Hyppolite	Jean_Cavaillès
Jean_Hyppolite	Karl_Marx
Jean_Laplanche	Maurice_Merleau-Ponty
Jean_Laplanche	Gaston_Bachelard
Jean_Laplanche	Jacques_Lacan
Jean_Piaget	Sabina_Spielrein
Jean_Piaget	Pierre_Janet
Jean_Piaget	Théodore_Simon
Jean_Piaget	Lucien_Lévy-Bruhl
Jean_Piaget	James_Mark_Baldwin
Jean_Piaget	Immanuel_Kant
Jean_Piaget	Henri_Bergson
Jean_Piaget	Carl_Jung
Jean_Piaget	Alfred_Binet
Jean_Wahl	Søren_Kierkegaard
Jean_Wahl	Nicolai_Hartmann
Jean_Wahl	Martin_Heidegger
Jean_Wahl	William_James
Jean_Wahl	George_Santayana
Jean_Wahl	Georg_Wilhelm_Friedrich_Hegel
Jean_Wahl	Henri_Bergson
Jeffrey_C._Alexander	Edward_Shils
Jeffrey_C._Alexander	Robert_N._Bellah
Jeffrey_C._Alexander	Talcott_Parsons
Jeffrey_C._Alexander	Émile_Durkheim
Jeffrey_Stout	Richard_Rorty
Jeffrey_Stout	Robert_Brandom
Jeremiah_Wright	James_H._Cone
Jeremy_Bentham	Montesquieu
Jeremy_Bentham	Thomas_Hobbes
Jeremy_Bentham	Protagoras
Jeremy_Bentham	John_Locke
Jeremy_Bentham	Claude_Adrien_Helvétius
Jeremy_Bentham	David_Hume
Jeremy_Bentham	Epicurus
Jeremy_Bentham	Cesare_Beccaria
Jeremy_Bentham	Adam_Smith
Jeremy_Shearmur	Friedrich_Hayek
Jeremy_Shearmur	Karl_Popper
Jeremy_Waldron	Alan_Ryan
Jeremy_Waldron	Joseph_Raz
Jeremy_Waldron	Ronald_Dworkin
Jerome	Paula_of_Rome
Jerry_Fodor	David_Hume
Jerry_Fodor	Franz_Joseph_Gall
Jerry_Fodor	Hilary_Putnam
Jerry_Fodor	Noam_Chomsky
Jerry_Fodor	Sidney_Morgenbesser
Jerry_Fodor	Søren_Kierkegaard
Jiang_Shigong	Xi_Jinping
Jiang_Shigong	Michel_Foucault
Jiang_Shigong	Max_Weber
Jiang_Shigong	Mao_Zedong
Jiang_Shigong	Karl_Marx
Jiang_Shigong	Gilles_Deleuze
Jiang_Shigong	Friedrich_Nietzsche
Jiang_Shigong	Carl_Schmitt
Jiddu_Krishnamurti	Aldous_Huxley
Jiddu_Krishnamurti	Annie_Besant
Jiddu_Krishnamurti	Charles_Webster_Leadbeater
Joan_Robinson	Michał_Kalecki
Joan_Robinson	Karl_Marx
Joan_Robinson	Piero_Sraffa
Joan_Robinson	Adam_Smith
Joan_Robinson	John_Maynard_Keynes
Jock_Young	C._Wright_Mills
Jodi_Dean	Jacques_Lacan
Jodi_Dean	Karl_Marx
Jodi_Dean	Slavoj_Žižek
Jodi_Dean	Vladimir_Lenin
Joe_L._Kincheloe	Sandra_Harding
Joe_L._Kincheloe	Walter_Benjamin
Joe_L._Kincheloe	Tom_Robbins
Joe_L._Kincheloe	Theodor_W._Adorno
Joe_L._Kincheloe	Terence_McKenna
Joe_L._Kincheloe	Paulo_Freire
Joe_L._Kincheloe	John_Dewey
Joe_L._Kincheloe	Jean_Baudrillard
Joe_L._Kincheloe	Gregg_Allman
Joe_L._Kincheloe	Francisco_Varela
Joe_L._Kincheloe	Max_Horkheimer
Joel_Feinberg	H._L._A._Hart
Joel_Feinberg	John_Stuart_Mill
Joel_Feinberg	Ralph_Barton_Perry
Johan_Huizinga	Jacob_Burckhardt
Johann_Christoph_Adelung	Friedrich_Carl_Fulda
Johann_Christoph_Adelung	Johann_Gottfried_Herder
Johann_Christoph_Adelung	tps://de.wikipedia.org/wiki/Friedrich%20Carl%20Fulda
Johann_Friedrich_Herbart	Immanuel_Kant
Johann_Friedrich_Herbart	Johann_Gottlieb_Fichte
Johann_Georg_Hamann	Martin_Knutzen
Johann_Georg_Hamann	Martin_Luther
Johann_Georg_Hamann	David_Hume
Johann_Georg_Hamann	John_Calvin
Johann_Georg_Hamann	William_of_Ockham
Johann_Gottfried_Herder	Thomas_Abbt
Johann_Gottfried_Herder	Thomas_Blackwell_(scholar)
Johann_Gottfried_Herder	Kalidasa
Johann_Gottfried_Herder	Johann_Joachim_Winckelmann
Johann_Gottfried_Herder	Johann_Georg_Hamann
Johann_Gottfried_Herder	Immanuel_Kant
Johann_Gottfried_Herder	Baruch_Spinoza
Johann_Gottlieb_Fichte	Karl_Leonhard_Reinhold
Johann_Gottlieb_Fichte	Jean-Jacques_Rousseau
Johann_Gottlieb_Fichte	Immanuel_Kant
Johann_Gottlieb_Fichte	Salomon_Maimon
Johann_Gottlieb_Fichte	Ernst_Platner
Johann_Gottlieb_Fichte	Baruch_Spinoza
Johann_Gottlieb_Fichte	Gottlob_Ernst_Schulze
Johann_Gustav_Droysen	August_Böckh
Johann_Gustav_Droysen	Georg_Wilhelm_Friedrich_Hegel
Johann_Heinrich_Pestalozzi	Jean-Jacques_Rousseau
Johann_Joachim_Winckelmann	tps://de.wikipedia.org/wiki/Johann%20Friedrich%20Christ
Johann_Joachim_Winckelmann	Alexander_Gottlieb_Baumgarten
Johann_Joachim_Winckelmann	Giovanni_Battista_Agucchi
Johann_Joachim_Winckelmann	Giovanni_Pietro_Bellori
Johann_Joachim_Winckelmann	Johann_Friedrich_Christ
Johann_Kaspar_Bluntschli	Robert_von_Mohl
Johann_Kaspar_Bluntschli	Georg_Wilhelm_Friedrich_Hegel
Johann_Kaspar_Bluntschli	Friedrich_Carl_von_Savigny
Johann_Kaspar_Bluntschli	Friedrich_Schiller
Johann_Plenge	Georg_Wilhelm_Friedrich_Hegel
Johann_Plenge	H._G._Wells
Johann_Plenge	Karl_Bücher
Johann_Reuchlin	John_Argyropoulos
Johann_Reuchlin	Adriano_Castellesi
Johann_Reuchlin	Andronicus_Contoblacas
Johann_Reuchlin	George_Hermonymus
Johann_Reuchlin	Johann_Amerbach
Johann_Spurzheim	Franz_Joseph_Gall
Johann_Winter_von_Andernach	Galen
Johann_Winter_von_Andernach	Jacques_Dubois
Johannes_Baptista_Montanus	Galen
Johannes_Diderik_van_der_Waals	Josiah_Willard_Gibbs
Johannes_Diderik_van_der_Waals	Ludwig_Boltzmann
Johannes_Diderik_van_der_Waals	Rudolf_Clausius
Johannes_Diderik_van_der_Waals	Thomas_Andrews_(scientist)
Johannes_Kepler	Pythagoras
Johannes_Kepler	Tycho_Brahe
Johannes_Kepler	Nicolaus_Copernicus
Johannes_Nikolaus_Tetens	John_Locke
Johannes_Nikolaus_Tetens	Gottfried_Wilhelm_Leibniz
Johannes_Nikolaus_Tetens	David_Hume
Johannes_Nikolaus_Tetens	Christian_Wolff_(philosopher)
Johannes_Rehmke	Eduard_von_Hartmann
Johannes_Sturm	Johann_Winter_von_Andernach
Johannes_Trithemius	Jakob_Wimpfeling
Johannes_Trithemius	Nicholas_of_Cusa
Johannes_Trithemius	Ramon_Llull
John_Alexander_Smith	Aristotle
John_Allen_Williams	Sam_C._Sarkesian
John_Allen_Williams	Charles_Moskos
John_Allen_Williams	Morris_Janowitz
John_Anderson_(philosopher)	Bertrand_Russell
John_Anderson_(philosopher)	G._E._Moore
John_Anderson_(philosopher)	Henry_Jones_(philosopher)
John_Anderson_(philosopher)	Heraclitus
John_Anderson_(philosopher)	Samuel_Alexander
John_Argyropoulos	Bessarion
John_Austin_(legal_philosopher)	Jeremy_Bentham
John_B._Cobb	Daniel_Day_Williams
John_B._Cobb	Alfred_North_Whitehead
John_B._Cobb	Richard_McKeon
John_B._Watson	Ivan_Pavlov
John_Bardeen	John_Hasbrouck_Van_Vleck
John_Bates_Clark	Karl_Knies
John_Bowden_(theologian)	Christopher_Evans_(theologian)
John_Bowlby	Don_Norman
John_Bowlby	Donald_Winnicott
John_Bowlby	Konrad_Lorenz
John_Bowlby	Mary_Ainsworth
John_Bowlby	Melanie_Klein
John_Bowlby	Norman_F._Dixon
John_Bowlby	Robert_Hinde
John_Caird_(theologian)	Georg_Wilhelm_Friedrich_Hegel
John_Colet	Marsilio_Ficino
John_Colet	Lactantius
John_Colet	John_Chrysostom
John_Colet	Jerome
John_Colet	Ignatius_of_Antioch
John_Colet	Polycarp
John_Colet	Girolamo_Savonarola
John_Colet	Giovanni_Pico_della_Mirandola
John_Colet	Cicero
John_Colet	Augustine_of_Hippo
John_Colet	Guillaume_Budé
John_Cook_Wilson	T._H._Green
John_D._Caputo	Martin_Heidegger
John_D._Caputo	Søren_Kierkegaard
John_D._Caputo	Jacques_Derrida
John_D._Caputo	Emmanuel_Levinas
John_D._Caputo	Friedrich_Nietzsche
John_D._Caputo	Edmund_Husserl
John_Dalton	John_Gough_(natural_philosopher)
John_Deely	Charles_Sanders_Peirce
John_Deely	Jacques_Maritain
John_Deely	John_of_St._Thomas
John_Deely	Mortimer_J._Adler
John_Deely	Thomas_Sebeok
John_Dewey	William_Torrey_Harris
John_Dewey	Wilhelm_Wundt
John_Dewey	T._H._Green
John_Dewey	Ralph_Waldo_Emerson
John_Dewey	Plato
John_Dewey	Lester_Frank_Ward
John_Dewey	John_Locke
John_Dewey	Jean-Jacques_Rousseau
John_Dewey	William_James
John_Dewey	Henry_George
John_Dewey	George_Sylvester_Morris
John_Dewey	George_Herbert_Mead
John_Dewey	Georg_Wilhelm_Friedrich_Hegel
John_Dewey	Francis_Wayland_Parker
John_Dewey	Charles_Sanders_Peirce
John_Dewey	Charles_Darwin
John_Dewey	Immanuel_Kant
John_Eccles_(neurophysiologist)	Karl_Popper
John_Eccles_(neurophysiologist)	Charles_Scott_Sherrington
John_Flamsteed	Giovanni_Battista_Riccioli
John_Frame_(theologian)	Alvin_Plantinga
John_Frame_(theologian)	Cornelius_Van_Til
John_Frame_(theologian)	Greg_Bahnsen
John_Frame_(theologian)	John_Murray_(theologian)
John_Gardner_(legal_philosopher)	Tony_Honoré
John_Gardner_(legal_philosopher)	Joseph_Raz
John_Gardner_(legal_philosopher)	H._L._A._Hart
John_Gardner_(legal_philosopher)	Jonathan_Glover
John_Gray_(philosopher)	Arthur_Schopenhauer
John_Gray_(philosopher)	Emil_Cioran
John_Gray_(philosopher)	Isaiah_Berlin
John_Gray_(philosopher)	James_Lovelock
John_Gray_(philosopher)	John_Stuart_Mill
John_Gray_(philosopher)	Karl_Polanyi
John_Gray_(philosopher)	Michael_Oakeshott
John_Grinder	Milton_H._Erickson
John_Grinder	Virginia_Satir
John_Grinder	Paul_Watzlawick
John_Grinder	Noam_Chomsky
John_Grinder	Hans_Vaihinger
John_Grinder	Alfred_Korzybski
John_Grinder	George_Armitage_Miller
John_Grinder	Fritz_Perls
John_Grinder	Frank_Farrelly
John_Grinder	Bertrand_Russell
John_Grinder	Gregory_Bateson
John_Haldane_(philosopher)	G._E._M._Anscombe
John_Haldane_(philosopher)	Thomas_Aquinas
John_Haldane_(philosopher)	Thomas_Reid
John_Haugeland	Hans_Sluga
John_Haugeland	Hubert_Dreyfus
John_Hawthorne	William_Alston
John_Hawthorne	Timothy_Williamson
John_Hawthorne	David_Lewis_(philosopher)
John_Hawthorne	Jonathan_Bennett_(philosopher)
John_Henry_Newman	Plato
John_Henry_Newman	Joseph_de_Maistre
John_Henry_Newman	Klemens_von_Metternich
John_Henry_Newman	L._Bonald
John_Henry_Newman	Mikhail_Lomonosov
John_Henry_Newman	Montesquieu
John_Henry_Newman	Joseph_Butler
John_Henry_Newman	Nicolaus_Copernicus
John_Henry_Newman	Omar_Khayyam
John_Henry_Newman	Origen
John_Henry_Newman	René_Descartes
John_Henry_Newman	Tertullian
John_Henry_Newman	Shen_Kuo
John_Henry_Newman	Socrates
John_Henry_Newman	St._Augustine
John_Henry_Newman	St._Thomas_Aquinas
John_Henry_Newman	St._Thomas_More
John_Henry_Newman	Thomas_Jefferson
John_Henry_Newman	Thomas_Paine
John_Henry_Newman	Tractarianism
John_Henry_Newman	Voltaire
John_Henry_Newman	William_Shakespeare
John_Henry_Newman	John_Locke
John_Henry_Newman	Richard_Whately
John_Henry_Newman	John_Keble
John_Henry_Newman	John_Milton
John_Henry_Newman	Jean-Jacques_Rousseau
John_Henry_Newman	Adam_Smith
John_Henry_Newman	John_Fisher
John_Henry_Newman	Alexis_de_Tocqueville
John_Henry_Newman	Aristotle
John_Henry_Newman	Athanasius_of_Alexandria
John_Henry_Newman	Baruch_Spinoza
John_Henry_Newman	Basil_of_Caesarea
John_Henry_Newman	Benjamin_Franklin
John_Henry_Newman	Charles_Forbes_René_de_Montalembert
John_Henry_Newman	Cicero
John_Henry_Newman	Clement_of_Alexandria
John_Henry_Newman	Damião_de_Góis
John_Henry_Newman	Alexander_Pope
John_Henry_Newman	David_Hume
John_Henry_Newman	Edmund_Burke
John_Henry_Newman	Edward_Gibbon
John_Henry_Newman	Emanuel_Swedenborg
John_Henry_Newman	Erasmus
John_Henry_Newman	Gaius_Marius_Victorinus
John_Henry_Newman	Galileo_Galilei
John_Henry_Newman	Gilbert_du_Motier,_Marquis_de_Lafayette
John_Henry_Newman	Gottfried_Wilhelm_Leibniz
John_Henry_Newman	Isaac_Newton
John_Henry_Newman	Dante_Alighieri
John_Herschel	Caroline_Herschel
John_Herschel	William_Herschel
John_Howard_Yoder	Oscar_Cullmann
John_Howard_Yoder	Karl_Barth
John_Howard_Yoder	Hendrikus_Berkhof
John_Howard_Yoder	Guy_Hershberger
John_Howard_Yoder	André_Trocmé
John_Howard_Yoder	Harold_S._Bender
John_Kenneth_Galbraith	Thorstein_Veblen
John_Kenneth_Galbraith	Karl_Marx
John_Kenneth_Galbraith	John_Maynard_Keynes
John_Kenneth_Galbraith	Michał_Kalecki
John_Kenneth_Galbraith	Adolf_A._Berle
John_Kenneth_Galbraith	Adam_Smith
John_Kenneth_Galbraith	Gardiner_Means
John_Lachs	George_Santayana
John_Lachs	German_philosophy
John_Lachs	William_Ernest_Hocking
John_Locke	Thomas_Hobbes
John_Locke	Samuel_von_Pufendorf
John_Locke	Robert_Filmer
John_Locke	René_Descartes
John_Locke	Francis_Bacon
John_Locke	Hugo_Grotius
John_Locke	Damaris_Cudworth_Masham
John_Locke	Baruch_Spinoza
John_Locke	Isaac_Newton
John_M._Cooper_(philosopher)	Aristotle
John_M._Cooper_(philosopher)	G._E._L._Owen
John_Martin_Fischer	Carl_Ginet
John_Martin_Fischer	Harry_Frankfurt
John_Martin_Fischer	John_Rawls
John_Maurice_Clark	Thorstein_Veblen
John_Maynard_Keynes	Thomas_Robert_Malthus
John_Maynard_Keynes	Piero_Sraffa
John_Maynard_Keynes	Nicholas_Johannsen
John_Maynard_Keynes	Knut_Wicksell
John_Maynard_Keynes	John_Neville_Keynes
John_Maynard_Keynes	Jeremy_Bentham
John_Maynard_Keynes	Isaac_Newton
John_Maynard_Keynes	G._E._Moore
John_Maynard_Keynes	Edmund_Burke
John_Maynard_Keynes	Bertrand_Russell
John_Maynard_Keynes	Alfred_Marshall
John_McDowell	Wilfrid_Sellars
John_McDowell	Stanley_Cavell
John_McDowell	Robert_Brandom
John_McDowell	Robert_B._Pippin
John_McDowell	Richard_Rorty
John_McDowell	Philippa_Foot
John_McDowell	P._F._Strawson
John_McDowell	Ludwig_Wittgenstein
John_McDowell	Iris_Murdoch
John_McDowell	Immanuel_Kant
John_McDowell	Aristotle
John_McDowell	Gottlob_Frege
John_McDowell	Georg_Wilhelm_Friedrich_Hegel
John_McDowell	Gareth_Evans_(philosopher)
John_McDowell	G._E._M._Anscombe
John_McDowell	Donald_Davidson_(philosopher)
John_McDowell	David_Wiggins
John_McDowell	Cora_Diamond
John_McDowell	Charles_Taylor_(philosopher)
John_McDowell	Hans-Georg_Gadamer
John_Mearsheimer	Paul_Kennedy
John_Mearsheimer	Samuel_P._Huntington
John_Mearsheimer	Leo_Strauss
John_Mearsheimer	E._H._Carr
John_Mearsheimer	Hans_Morgenthau
John_Mearsheimer	Kenneth_Waltz
John_Milbank	V._A._Demant
John_Milbank	Thomas_Aquinas
John_Milbank	Rowan_Williams
John_Milbank	Richard_Hooker
John_Milbank	Plato
John_Milbank	Nicholas_of_Cusa
John_Milbank	Meister_Eckhart
John_Milbank	John_Neville_Figgis
John_Milbank	Johann_Georg_Hamann
John_Milbank	Henri_de_Lubac
John_Milbank	Hans_Urs_von_Balthasar
John_Milbank	Gregory_of_Nyssa
John_Milbank	George_Grant_(philosopher)
John_Milbank	Cambridge_Platonists
John_Milbank	Augustine_of_Hippo
John_Neville_Figgis	Otto_von_Gierke
John_Neville_Figgis	Mandell_Creighton
John_Neville_Figgis	John_Dalberg-Acton,_1st_Baron_Acton
John_Neville_Figgis	Frederic_William_Maitland
John_Neville_Figgis	Albert_Schweitzer
John_O'Neill_(philosopher)	Karl_Marx
John_O'Neill_(philosopher)	Otto_Neurath
John_Passmore	Gilbert_Ryle
John_Passmore	John_Anderson_(philosopher)
John_Perry_(philosopher)	David_Kaplan_(philosopher)
John_Perry_(philosopher)	Jon_Barwise
John_Perry_(philosopher)	Sydney_Shoemaker
John_Philoponus	Theodore_of_Mopsuestia
John_Philoponus	Severus_of_Antioch
John_Philoponus	Porphyry_(philosopher)
John_Philoponus	Plato
John_Philoponus	Ammonius_Hermiae
John_Philoponus	Basil_of_Caesarea
John_Philoponus	Aristotle
John_Philoponus	David_the_Invincible
John_Playfair	James_Hutton
John_Polkinghorne	Murray_Gell-Mann
John_Polkinghorne	Michael_Polanyi
John_Polkinghorne	Paul_Dirac
John_Polkinghorne	Ian_Barbour
John_Polkinghorne	Bernard_Lonergan
John_Polkinghorne	Jürgen_Moltmann
John_R._Commons	Henry_Dunning_Macleod
John_R._P._French	Kurt_Lewin
John_Rawls	John_Maynard_Keynes
John_Rawls	John_Stuart_Mill
John_Rawls	Judith_N._Shklar
John_Rawls	Karl_Marx
John_Rawls	Ludwig_Wittgenstein
John_Rawls	Mark_Twain
John_Rawls	Martin_Luther_King_Jr.
John_Rawls	Max_Weber
John_Rawls	Saul_Alinsky
John_Rawls	Plato
John_Rawls	Sigmund_Freud
John_Rawls	Socrates
John_Rawls	Theodore_Roosevelt
John_Rawls	Thomas_Hobbes
John_Rawls	Thomas_Jefferson
John_Rawls	Thomas_Paine
John_Rawls	Victor_Hugo
John_Rawls	Norman_Malcolm
John_Rawls	John_Locke
John_Rawls	James_Meade
John_Rawls	Jean-Jacques_Rousseau
John_Rawls	Vilfredo_Pareto
John_Rawls	Abraham_Lincoln
John_Rawls	Adam_Smith
John_Rawls	Aristotle
John_Rawls	Benjamin_Constant
John_Rawls	Burton_Dreben
John_Rawls	Charles_Darwin
John_Rawls	David_Hume
John_Rawls	John_Dewey
John_Rawls	Edward_Gibbon
John_Rawls	Friedrich_Nietzsche
John_Rawls	George_Washington
John_Rawls	H._L._A._Hart
John_Rawls	Henry_David_Thoreau
John_Rawls	Henry_Sidgwick
John_Rawls	Immanuel_Kant
John_Rawls	Isaiah_Berlin
John_Rawls	Jacques_Derrida
John_Rawls	Franklin_D._Roosevelt
John_Rawls	Voltaire
John_Richardson_(philosopher)	Hubert_Dreyfus
John_Ruskin	Alexander_Pope
John_Ruskin	Xenophon
John_Ruskin	William_Wordsworth
John_Ruskin	William_Shakespeare
John_Ruskin	Walter_Scott
John_Ruskin	Thomas_Carlyle
John_Ruskin	Samuel_Johnson
John_Ruskin	Richard_Hooker
John_Ruskin	Ralph_Waldo_Emerson
John_Ruskin	Lord_Byron
John_Ruskin	Plato
John_Ruskin	James_Duffield_Harding
John_Ruskin	J._M._W._Turner
John_Ruskin	Homer
John_Ruskin	George_Herbert
John_Ruskin	Dante_Alighieri
John_Ruskin	Charles_Eliot_Norton
John_Ruskin	Bible
John_Ruskin	Arthur_Helps
John_Ruskin	Alfred,_Lord_Tennyson
John_Ruskin	John_Keats
John_Scotus_Eriugena	Maximus_the_Confessor
John_Scotus_Eriugena	Pseudo-Dionysius_the_Areopagite
John_Scotus_Eriugena	Plato
John_Scotus_Eriugena	Gregory_of_Nyssa
John_Scotus_Eriugena	Origen
John_Scotus_Eriugena	Boethius
John_Scotus_Eriugena	Basil_of_Caesarea
John_Scotus_Eriugena	Augustine_of_Hippo
John_Scotus_Eriugena	Alcuin
John_Scotus_Eriugena	Gregory_of_Nazianzus
John_Searle	Bertrand_Russell
John_Searle	David_Hume
John_Searle	G._E._M._Anscombe
John_Searle	Gottlob_Frege
John_Searle	J._L._Austin
John_Searle	Ludwig_Wittgenstein
John_Searle	Noam_Chomsky
John_Searle	P._F._Strawson
John_Searle	Paul_Grice
John_Selden	Hugo_Grotius
John_Selden	François_Connan
John_Selden	Andrea_Alciato
John_Stuart_Mill	Jean_Charles_Léonard_de_Sismondi
John_Stuart_Mill	William_Wordsworth
John_Stuart_Mill	Wilhelm_von_Humboldt
John_Stuart_Mill	Thomas_Hobbes
John_Stuart_Mill	Thomas_Aquinas
John_Stuart_Mill	Socrates
John_Stuart_Mill	Samuel_Taylor_Coleridge
John_Stuart_Mill	Plato
John_Stuart_Mill	Nassau_William_Senior
John_Stuart_Mill	Josiah_Warren
John_Stuart_Mill	John_Locke
John_Stuart_Mill	Johann_Wolfgang_von_Goethe
John_Stuart_Mill	Johann_Gottfried_Herder
John_Stuart_Mill	Jeremy_Bentham
John_Stuart_Mill	Jean-François_Marmontel
John_Stuart_Mill	Adam_Smith
John_Stuart_Mill	Henri_de_Saint-Simon
John_Stuart_Mill	James_Mill
John_Stuart_Mill	Alexis_de_Tocqueville
John_Stuart_Mill	Aristotle
John_Stuart_Mill	Auguste_Comte
John_Stuart_Mill	Charles_Babbage
John_Stuart_Mill	David_Hume
John_Stuart_Mill	Alexander_Bain_(philosopher)
John_Stuart_Mill	Demosthenes
John_Stuart_Mill	Epicurus
John_Stuart_Mill	Francis_Place
John_Stuart_Mill	François_Guizot
John_Stuart_Mill	George_Berkeley
John_Stuart_Mill	Harriet_Taylor_Mill
John_Stuart_Mill	David_Ricardo
John_Toland	John_Locke
John_Watson_(philosopher)	John_Caird_(theologian)
John_Watson_(philosopher)	Georg_Wilhelm_Friedrich_Hegel
John_Watson_(philosopher)	Edward_Caird
John_Webster_(theologian)	Eberhard_Jüngel
John_Webster_(theologian)	Karl_Barth
John_William_Dawson	Robert_Jameson
John_Worrall_(philosopher)	Henri_Poincaré
